Chromosome	Monoc1_2_state3.bed_Start	Monoc1_2_state3.bed_End	Monoc1_2_state3.bed_Name	dnase_Monoc.bed_Start	dnase_Monoc.bed_End	dnase_Monoc.bed_Name
chr12	123467000	123468400	E3	123466734	123467548	chr12.5250
chr12	123547400	123547800	E3	123547316	123547963	chr12.5277
chr12	123548000	123548400	E3	123548257	123548310	chr12.5278
chr12	123573400	123574000	E3	123573673	123574096	chr12.5289
chr12	123574400	123575000	E3	123574279	123574616	chr12.5290
chr12	123576200	123576800	E3	123576322	123576752	chr12.5291
chr12	124425600	124426200	E3	124425536	124426601	chr12.5361
chr12	124718600	124718800	E3	124718551	124718814	chr12.5387
chr12	124735200	124735600	E3	124735227	124735637	chr12.5392
chr12	124864000	124864400	E3	124864215	124865434	chr12.5451
chr12	124876000	124876200	E3	124875027	124876300	chr12.5459
chr12	124877000	124877800	E3	124876407	124878141	chr12.5460
chr12	124878000	124878800	E3	124876407	124878141	chr12.5460
chr12	124916200	124917000	E3	124916485	124918713	chr12.5476
chr12	124937400	124937600	E3	124937413	124938898	chr12.5489
chr12	124938000	124938200	E3	124937413	124938898	chr12.5489
chr12	124939000	124941000	E3	124939417	124939610	chr12.5490
chr12	124942200	124943200	E3	124941317	124942990	chr12.5491
chr12	124981600	124982000	E3	124978448	124981735	chr12.5507
chr12	124983000	124983800	E3	124982186	124984929	chr12.5508
chr12	124990400	124990600	E3	124990391	124991843	chr12.5510
chr12	124991800	124992000	E3	124991968	124992314	chr12.5511
chr12	124991800	124992000	E3	124990391	124991843	chr12.5510
chr12	125003800	125004600	E3	125001675	125005146	chr12.5518
chr12	125022800	125023200	E3	125022473	125024527	chr12.5530
chr12	125023800	125024600	E3	125022473	125024527	chr12.5530
chr12	125026800	125027200	E3	125026666	125028166	chr12.5533
chr12	125030200	125030400	E3	125029966	125030497	chr12.5534
chr12	125033200	125034400	E3	125033293	125033699	chr12.5535
chr12	125066400	125066600	E3	125066439	125067301	chr12.5553
chr12	125076800	125077600	E3	125076578	125078115	chr12.5557
chr12	125101400	125102000	E3	125101205	125101949	chr12.5562
chr12	125106800	125107800	E3	125106954	125107529	chr12.5565
chr12	125120800	125121800	E3	125120737	125121123	chr12.5568
chr12	125124800	125125000	E3	125124691	125125112	chr12.5569
chr12	125135800	125137200	E3	125136184	125136950	chr12.5571
chr12	125153800	125154400	E3	125153719	125154151	chr12.5579
chr12	125160400	125160600	E3	125160418	125161400	chr12.5580
chr12	125161400	125161400	E3	125160418	125161400	chr12.5580
chr12	125165600	125167600	E3	125165862	125166438	chr12.5585
chr12	125187800	125188600	E3	125188379	125188748	chr12.5589
chr12	125197200	125198000	E3	125197518	125198647	chr12.5591
chr12	125201400	125201600	E3	125201517	125201710	chr12.5592
chr12	125205200	125207200	E3	125205790	125206165	chr12.5594
chr12	125211400	125213000	E3	125211715	125212334	chr12.5596
chr12	125211400	125213000	E3	125211436	125211555	chr12.5595
chr12	125218600	125219000	E3	125218785	125219618	chr12.5597
chr12	125219200	125220000	E3	125218785	125219618	chr12.5597
chr12	125220400	125221000	E3	125220602	125221263	chr12.5598
chr12	125225200	125225600	E3	125225216	125225869	chr12.5601
chr12	125230600	125230800	E3	125230297	125231046	chr12.5602
chr12	125231000	125232600	E3	125231891	125232469	chr12.5603
chr12	125231000	125232600	E3	125230297	125231046	chr12.5602
chr12	125237000	125238600	E3	125236998	125237516	chr12.5604
chr12	125239600	125239800	E3	125239409	125240256	chr12.5605
chr12	125241400	125243000	E3	125241318	125241824	chr12.5607
chr12	125244800	125245600	E3	125244410	125245021	chr12.5608
chr12	125250000	125252000	E3	125251474	125251937	chr12.5609
chr12	125258400	125258600	E3	125258516	125259038	chr12.5611
chr12	125327200	125327400	E3	125327287	125327905	chr12.5637
chr12	125338000	125338800	E3	125338776	125339016	chr12.5643
chr12	129256000	129256400	E3	129256352	129256488	chr12.5789
chr12	129274000	129274000	E3	129273914	129274332	chr12.5792
chr12	129276000	129277200	E3	129276217	129276868	chr12.5793
chr12	129278400	129278600	E3	129278359	129278610	chr12.5794
chr12	129279400	129281200	E3	129279248	129279646	chr12.5795
chr12	129295400	129295600	E3	129295291	129295747	chr12.5797
chr12	129302400	129303600	E3	129302800	129302857	chr12.5800
chr12	129302400	129303600	E3	129302316	129302501	chr12.5799
chr12	129328600	129329200	E3	129328556	129329069	chr12.5807
chr12	129404600	129405600	E3	129405071	129405402	chr12.5811
chr12	132083800	132084200	E3	132083112	132084682	chr12.6272
chr12	132304000	132304200	E3	132303544	132304235	chr12.6352
chr12	132356200	132357000	E3	132356360	132357694	chr12.6379
chr12	132357400	132358200	E3	132356360	132357694	chr12.6379
chr12	132551200	132551400	E3	132551330	132551566	chr12.6427
chr12	132551200	132551400	E3	132550830	132551213	chr12.6426
chr12	133022000	133022200	E3	133021309	133023151	chr12.6584
chr12	133054200	133054400	E3	133053382	133055827	chr12.6605
chr12	133057400	133057800	E3	133057194	133057621	chr12.6607
chr12	133240600	133240600	E3	133240497	133241624	chr12.6680
chr12	133349200	133349600	E3	133349206	133349519	chr12.6721
chr1	890600	891800	E3	890243	892936	chr1.38
chr1	1195600	1196800	E3	1196427	1196850	chr1.146
chr1	1195600	1196800	E3	1194630	1196177	chr1.145
chr1	1206400	1206800	E3	1205750	1206712	chr1.152
chr1	1542000	1542200	E3	1540193	1542144	chr1.276
chr1	1542800	1543000	E3	1542367	1542829	chr1.277
chr1	1617800	1618000	E3	1617688	1617978	chr1.301
chr1	1695200	1695800	E3	1695576	1696114	chr1.325
chr1	1696600	1696800	E3	1696525	1696852	chr1.326
chr1	1714800	1715200	E3	1714054	1715039	chr1.331
chr1	1788400	1790000	E3	1788547	1789036	chr1.336
chr1	1790200	1791200	E3	1790065	1790387	chr1.337
chr1	1792600	1792800	E3	1792549	1792624	chr1.338
chr1	1801200	1801400	E3	1800871	1801251	chr1.339
chr1	2065400	2065600	E3	2064196	2065410	chr1.454
chr1	2083600	2084800	E3	2083310	2083653	chr1.461
chr1	2186200	2188200	E3	2186753	2187957	chr1.516
chr1	2509000	2509000	E3	2509000	2510216	chr1.644
chr1	3546600	3547200	E3	3546742	3547339	chr1.1119
chr1	3582800	3583600	E3	3582899	3583598	chr1.1137
chr1	3710000	3710400	E3	3710071	3710611	chr1.1192
chr1	6074200	6075000	E3	6074576	6075132	chr1.1612
chr1	6094000	6094600	E3	6094259	6094896	chr1.1618
chr1	6097400	6097800	E3	6097181	6097896	chr1.1621
chr1	6115000	6115800	E3	6115763	6116176	chr1.1635
chr1	6639400	6639600	E3	6639518	6641317	chr1.1851
chr1	6651000	6651800	E3	6651057	6652279	chr1.1857
chr1	8164800	8165000	E3	8164677	8164947	chr1.2136
chr1	8264000	8264800	E3	8264354	8264835	chr1.2142
chr1	8448000	8448400	E3	8448152	8448341	chr1.2184
chr1	8468800	8470000	E3	8469283	8469598	chr1.2185
chr1	8498800	8499600	E3	8498971	8499337	chr1.2189
chr1	8570400	8570600	E3	8570241	8570562	chr1.2193
chr1	8683200	8684400	E3	8683728	8683976	chr1.2196
chr1	8690000	8690200	E3	8689962	8690148	chr1.2197
chr1	8930400	8931400	E3	8931142	8931447	chr1.2207
chr1	8951800	8952000	E3	8951912	8952157	chr1.2213
chr1	9223000	9223600	E3	9222841	9223227	chr1.2253
chr1	9224000	9225000	E3	9223626	9224380	chr1.2254
chr1	9704400	9704800	E3	9704691	9705181	chr1.2409
chr1	9717400	9718000	E3	9717675	9718044	chr1.2413
chr1	9729000	9730800	E3	9730166	9730482	chr1.2414
chr1	9750200	9752000	E3	9749222	9750319	chr1.2419
chr1	9776400	9779400	E3	9779006	9779587	chr1.2425
chr1	9776400	9779400	E3	9775365	9778187	chr1.2424
chr1	9790400	9791800	E3	9789681	9791540	chr1.2434
chr1	10134200	10135200	E3	10134401	10134799	chr1.2483
chr1	10268400	10268800	E3	10268685	10268900	chr1.2485
chr1	10438600	10439200	E3	10438360	10438894	chr1.2488
chr1	11730400	11731200	E3	11730756	11732338	chr1.2857
chr1	11731400	11731800	E3	11730756	11732338	chr1.2857
chr1	11786000	11786600	E3	11785547	11786022	chr1.2878
chr1	11808800	11809400	E3	11807318	11809885	chr1.2883
chr1	11849200	11850400	E3	11849388	11849510	chr1.2904
chr1	11851000	11853000	E3	11852158	11852367	chr1.2906
chr1	11851000	11853000	E3	11850835	11851649	chr1.2905
chr1	11874800	11875400	E3	11875331	11875471	chr1.2910
chr1	11901400	11902200	E3	11901359	11901615	chr1.2916
chr1	12020400	12020800	E3	12020642	12021247	chr1.2949
chr1	12193200	12193600	E3	12192931	12193553	chr1.3004
chr1	12203800	12206000	E3	12202414	12204307	chr1.3006
chr1	12210400	12210800	E3	12210545	12210926	chr1.3007
chr1	12213800	12214000	E3	12213099	12213836	chr1.3010
chr1	12247400	12249200	E3	12248254	12249069	chr1.3027
chr1	12251800	12256000	E3	12254471	12255235	chr1.3030
chr1	12251800	12256000	E3	12252528	12253175	chr1.3029
chr1	12251800	12256000	E3	12251232	12252194	chr1.3028
chr1	12256400	12256600	E3	12256434	12257210	chr1.3031
chr1	12256800	12257800	E3	12256434	12257210	chr1.3031
chr1	13949200	13950400	E3	13949696	13950223	chr1.3135
chr1	14079400	14081400	E3	14080193	14080333	chr1.3144
chr1	14095800	14096400	E3	14095778	14096033	chr1.3145
chr1	15558400	15559400	E3	15558216	15558470	chr1.3293
chr1	15572400	15572800	E3	15572468	15572886	chr1.3294
chr1	15744400	15744600	E3	15743924	15744483	chr1.3325
chr1	15745000	15746800	E3	15745682	15745734	chr1.3326
chr1	15747800	15748200	E3	15747605	15748493	chr1.3327
chr1	15749400	15750000	E3	15749586	15749926	chr1.3328
chr1	15755000	15758400	E3	15758259	15758321	chr1.3333
chr1	15755000	15758400	E3	15757421	15758075	chr1.3332
chr1	15755000	15758400	E3	15755137	15757000	chr1.3331
chr1	16023200	16023600	E3	16023330	16023867	chr1.3362
chr1	16274600	16275600	E3	16275071	16275421	chr1.3418
chr1	16274600	16275600	E3	16274544	16274615	chr1.3417
chr1	16275800	16276000	E3	16275883	16276690	chr1.3419
chr1	16276200	16276400	E3	16275883	16276690	chr1.3419
chr1	16277000	16277800	E3	16277750	16277932	chr1.3421
chr1	16277000	16277800	E3	16277611	16277674	chr1.3420
chr1	16278800	16281200	E3	16279137	16279682	chr1.3422
chr1	16293000	16293400	E3	16292468	16293125	chr1.3423
chr1	16499600	16499800	E3	16499482	16500377	chr1.3518
chr1	16717600	16718800	E3	16717947	16718316	chr1.3546
chr1	16866800	16867200	E3	16867012	16867450	chr1.3586
chr1	17001800	17002000	E3	17001475	17001982	chr1.3609
chr1	17371600	17372000	E3	17371684	17371946	chr1.3707
chr1	17391400	17393000	E3	17392228	17392577	chr1.3711
chr1	17401800	17402600	E3	17401939	17402300	chr1.3713
chr1	17409200	17409400	E3	17408802	17409293	chr1.3714
chr1	17425200	17426800	E3	17426263	17426598	chr1.3720
chr1	17425200	17426800	E3	17424140	17425851	chr1.3719
chr1	17438600	17439000	E3	17438734	17439063	chr1.3722
chr1	17454800	17455000	E3	17454794	17455303	chr1.3728
chr1	17535000	17535400	E3	17533503	17535232	chr1.3746
chr1	17640400	17641600	E3	17641447	17641571	chr1.3795
chr1	17948000	17948400	E3	17948061	17948211	chr1.3881
chr1	17962400	17964000	E3	17961802	17962848	chr1.3884
chr1	17964400	17966400	E3	17966080	17967265	chr1.3885
chr1	17966800	17967800	E3	17966080	17967265	chr1.3885
chr1	17979800	17981200	E3	17981110	17981675	chr1.3894
chr1	17979800	17981200	E3	17980240	17980750	chr1.3893
chr1	17985000	17986000	E3	17985235	17985850	chr1.3899
chr1	17985000	17986000	E3	17984848	17985013	chr1.3898
chr1	17999600	18002200	E3	18001399	18001878	chr1.3913
chr1	17999600	18002200	E3	17999473	18001141	chr1.3912
chr1	19278600	19279600	E3	19277808	19278994	chr1.4201
chr1	19674600	19675800	E3	19674895	19676938	chr1.4275
chr1	19674600	19675800	E3	19674266	19674685	chr1.4274
chr1	19696600	19697800	E3	19696552	19697651	chr1.4283
chr1	19717200	19717400	E3	19717221	19717522	chr1.4290
chr1	19718200	19718200	E3	19717825	19718358	chr1.4291
chr1	19761400	19761800	E3	19761797	19761939	chr1.4297
chr1	19762400	19763000	E3	19762754	19762834	chr1.4298
chr1	19775000	19775200	E3	19774946	19775830	chr1.4300
chr1	19775400	19775600	E3	19774946	19775830	chr1.4300
chr1	19775800	19776200	E3	19774946	19775830	chr1.4300
chr1	19780200	19781000	E3	19780379	19780535	chr1.4301
chr1	19781400	19781800	E3	19781375	19781660	chr1.4302
chr1	19805200	19806400	E3	19805027	19805218	chr1.4306
chr1	20479400	20479800	E3	20479602	20479820	chr1.4389
chr1	21510400	21511200	E3	21510799	21511043	chr1.4509
chr1	21664400	21665200	E3	21664368	21664889	chr1.4548
chr1	21781400	21781600	E3	21781382	21781735	chr1.4567
chr1	22089600	22093000	E3	22091094	22091420	chr1.4647
chr1	22375000	22375200	E3	22374816	22375387	chr1.4735
chr1	23061400	23062000	E3	23061815	23062395	chr1.4929
chr1	23072600	23072800	E3	23072391	23073155	chr1.4933
chr1	23075800	23077200	E3	23076707	23077238	chr1.4934
chr1	23158200	23158400	E3	23158307	23159140	chr1.4976
chr1	23158800	23159200	E3	23158307	23159140	chr1.4976
chr1	23728400	23728800	E3	23728714	23729162	chr1.5040
chr1	23823800	23824200	E3	23823589	23823924	chr1.5054
chr1	23824400	23824400	E3	23824317	23824630	chr1.5055
chr1	23848200	23849400	E3	23849061	23849509	chr1.5060
chr1	23849800	23850800	E3	23850789	23850951	chr1.5061
chr1	23866000	23866400	E3	23866183	23866742	chr1.5066
chr1	23911800	23912200	E3	23912013	23912575	chr1.5073
chr1	23912400	23912600	E3	23912013	23912575	chr1.5073
chr1	24136200	24136800	E3	24136124	24136622	chr1.5098
chr1	24137400	24138000	E3	24137269	24137782	chr1.5099
chr1	24195600	24196600	E3	24196305	24196568	chr1.5105
chr1	24195600	24196600	E3	24195631	24195957	chr1.5104
chr1	24221200	24222200	E3	24221727	24221854	chr1.5106
chr1	24516600	24517400	E3	24516588	24517114	chr1.5154
chr1	24518400	24518800	E3	24518407	24518753	chr1.5155
chr1	24691600	24692400	E3	24691655	24692322	chr1.5179
chr1	24780600	24782000	E3	24781234	24781584	chr1.5186
chr1	24807200	24807600	E3	24807588	24808022	chr1.5187
chr1	24861600	24862000	E3	24861572	24861735	chr1.5192
chr1	25112800	25113000	E3	25112855	25112961	chr1.5212
chr1	25281400	25282200	E3	25281493	25282083	chr1.5258
chr1	25291400	25292200	E3	25291398	25292173	chr1.5264
chr1	25293000	25293600	E3	25293106	25293645	chr1.5266
chr1	25357000	25358000	E3	25357198	25357687	chr1.5280
chr1	25360000	25360800	E3	25360311	25361033	chr1.5281
chr1	25435800	25437400	E3	25437111	25437203	chr1.5322
chr1	25435800	25437400	E3	25436638	25436777	chr1.5321
chr1	25467000	25467400	E3	25466573	25467257	chr1.5326
chr1	25586400	25586600	E3	25586382	25586533	chr1.5340
chr1	25692200	25692800	E3	25692710	25692889	chr1.5347
chr1	26005800	26006000	E3	26005729	26005949	chr1.5391
chr1	26297600	26298200	E3	26297992	26298131	chr1.5444
chr1	26342000	26342200	E3	26341883	26342260	chr1.5449
chr1	26613200	26613800	E3	26613490	26613779	chr1.5510
chr1	26615600	26616000	E3	26615616	26616023	chr1.5512
chr1	26618200	26620000	E3	26619394	26619522	chr1.5514
chr1	26648200	26648800	E3	26647836	26648476	chr1.5526
chr1	26879400	26881600	E3	26880414	26881407	chr1.5567
chr1	26879400	26881600	E3	26880009	26880076	chr1.5566
chr1	26900600	26901200	E3	26900585	26900842	chr1.5574
chr1	26908600	26910800	E3	26909193	26909660	chr1.5575
chr1	27097600	27098400	E3	27098207	27098480	chr1.5590
chr1	27105000	27106200	E3	27105550	27105894	chr1.5593
chr1	27108800	27110600	E3	27110509	27110801	chr1.5594
chr1	27160200	27160800	E3	27159920	27160550	chr1.5603
chr1	27259200	27259400	E3	27259070	27259396	chr1.5616
chr1	27326800	27327600	E3	27327169	27327573	chr1.5631
chr1	27424800	27425000	E3	27424955	27425255	chr1.5651
chr1	27426000	27427400	E3	27425386	27426761	chr1.5652
chr1	27431400	27433800	E3	27433001	27433808	chr1.5655
chr1	27431400	27433800	E3	27432108	27432222	chr1.5654
chr1	27437000	27438800	E3	27438197	27439054	chr1.5657
chr1	27442400	27443400	E3	27443089	27443596	chr1.5658
chr1	27446400	27447400	E3	27446334	27446709	chr1.5659
chr1	27448800	27449800	E3	27448976	27449583	chr1.5660
chr1	27458600	27459000	E3	27458751	27458859	chr1.5661
chr1	27459800	27461200	E3	27460493	27460897	chr1.5662
chr1	27461800	27462400	E3	27462147	27462304	chr1.5663
chr1	27488000	27488400	E3	27488223	27488480	chr1.5667
chr1	27625400	27626200	E3	27626122	27627759	chr1.5677
chr1	27890600	27891000	E3	27889855	27891181	chr1.5749
chr1	27935600	27937600	E3	27935816	27935958	chr1.5777
chr1	27942200	27945000	E3	27944946	27945164	chr1.5781
chr1	27942200	27945000	E3	27943032	27943271	chr1.5780
chr1	27942200	27945000	E3	27942085	27942757	chr1.5779
chr1	27949200	27949400	E3	27949396	27949709	chr1.5784
chr1	27976600	27977800	E3	27976972	27977455	chr1.5794
chr1	27981800	27983200	E3	27982566	27983007	chr1.5796
chr1	27981800	27983200	E3	27982170	27982453	chr1.5795
chr1	27993200	27994200	E3	27993259	27993747	chr1.5799
chr1	28189800	28190600	E3	28189611	28190318	chr1.5806
chr1	28208400	28209400	E3	28208696	28209137	chr1.5812
chr1	28211200	28211800	E3	28210966	28212562	chr1.5813
chr1	28266600	28269600	E3	28266772	28267243	chr1.5819
chr1	28270200	28270400	E3	28269799	28270298	chr1.5820
chr1	28305600	28306400	E3	28306217	28306386	chr1.5827
chr1	28437000	28438600	E3	28437613	28437968	chr1.5832
chr1	28439000	28439600	E3	28439218	28439644	chr1.5833
chr1	28440000	28442600	E3	28441808	28442029	chr1.5834
chr1	28464800	28467000	E3	28465857	28466159	chr1.5837
chr1	28469800	28472000	E3	28471109	28471504	chr1.5839
chr1	28469800	28472000	E3	28470098	28470311	chr1.5838
chr1	28479400	28480000	E3	28479733	28479995	chr1.5840
chr1	28480800	28483200	E3	28481290	28481682	chr1.5841
chr1	28517800	28518000	E3	28516954	28517904	chr1.5847
chr1	28609400	28609800	E3	28609522	28609964	chr1.5859
chr1	28640800	28641400	E3	28640433	28640893	chr1.5861
chr1	29041400	29042000	E3	29041567	29041870	chr1.5885
chr1	29106600	29106800	E3	29106688	29107027	chr1.5888
chr1	29107000	29107200	E3	29106688	29107027	chr1.5888
chr1	29211200	29212600	E3	29211413	29211961	chr1.5917
chr1	29528000	29529200	E3	29528752	29528900	chr1.5937
chr1	29528000	29529200	E3	29528092	29528236	chr1.5936
chr1	31205600	31205800	E3	31204434	31205778	chr1.6231
chr1	31213400	31216600	E3	31216464	31216680	chr1.6238
chr1	31213400	31216600	E3	31215188	31215378	chr1.6237
chr1	31213400	31216600	E3	31213702	31214928	chr1.6236
chr1	32071400	32072400	E3	32071427	32071917	chr1.6391
chr1	32104400	32106000	E3	32105129	32105468	chr1.6400
chr1	32253400	32253600	E3	32253523	32255310	chr1.6480
chr1	32419800	32420400	E3	32420199	32420694	chr1.6495
chr1	32421400	32421800	E3	32421590	32422047	chr1.6496
chr1	32422000	32423400	E3	32423383	32423444	chr1.6497
chr1	32422000	32423400	E3	32421590	32422047	chr1.6496
chr1	32510800	32512400	E3	32511430	32511724	chr1.6501
chr1	32532000	32532400	E3	32532078	32532512	chr1.6502
chr1	32803600	32804000	E3	32802634	32803902	chr1.6523
chr1	32804600	32805600	E3	32805115	32805651	chr1.6524
chr1	33405000	33406600	E3	33405268	33405544	chr1.6603
chr1	33449800	33451200	E3	33450373	33450530	chr1.6609
chr1	33458000	33458400	E3	33457972	33458567	chr1.6611
chr1	33505800	33505800	E3	33505485	33505802	chr1.6615
chr1	33793400	33795000	E3	33793622	33793910	chr1.6671
chr1	33887000	33887200	E3	33886890	33887095	chr1.6681
chr1	33899400	33900200	E3	33899335	33899752	chr1.6683
chr1	35830600	35830800	E3	35830487	35830656	chr1.6768
chr1	35895000	35895400	E3	35895022	35895394	chr1.6769
